Link,price,TLA,discount,beds,location,baths,property_type,Title,address,latitude,longitude,name,desc,precision,yrbuilt,lotsize,stories,garagesqft,rooms,avalue,sale_date
https://www.idealista.com/inmueble/87198915/,795000,250,830000,5,"Cuatro Caminos, Madrid",3,Tetuan,Piso ," Basílica, 20, Cuatro Caminos, Madrid , Spain",40.44692,-3.70392,"Basílica, 20, Cuatro Caminos, Madrid , Spain","Glorieta de Cuatro Caminos, Madrid, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87570663/,214900,47,225000,1,"Valdeacederas, Madrid",1,Tetuan,Ático ," calle Arroyo, 24, Valdeacederas, Madrid , Spain",40.46966,-3.70204,"calle Arroyo, 24, Valdeacederas, Madrid , Spain","Calle Arroyo 24, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87640944/,795000,205,,4,"Cuatro Caminos, Madrid",2,Tetuan,Piso ," avenida del Presidente Carmona, 10, Cuatro Caminos, Madrid , Spain",40.45443,-3.69668,"avenida del Presidente Carmona, 10, Cuatro Caminos, Madrid , Spain","Avenida del Presidente Carmona 10, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/86534448/,240000,72,,2,"Berruguete, Madrid",2,Tetuan,Ático ," calle Nenúfar, 32, Berruguete, Madrid , Spain",40.3582,-3.54982,"calle Nenúfar, 32, Berruguete, Madrid , Spain","Calle Nenúfar, Rivas-Vaciamadrid, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/88003187/,349000,92,,3,"Cuzco-Castillejos, Madrid",1,Tetuan,Piso ," calle de Lérida, 92, Cuzco-Castillejos, Madrid , Spain",40.56321,-3.8862,"calle de Lérida, 92, Cuzco-Castillejos, Madrid , Spain","Calle de Lérida, Las Rozas de Madrid, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/86225658/,345000,92,,3,"Bellas Vistas, Madrid",1,Tetuan,Piso ," calle la Rábida, 23, Bellas Vistas, Madrid , Spain",40.45413,-3.71141,"calle la Rábida, 23, Bellas Vistas, Madrid , Spain","Calle de La Rábida 23, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87460553/,187000,49,199000,1,"Bellas Vistas, Madrid",1,Tetuan,Piso ," calle Bravo Murillo, 165, Bellas Vistas, Madrid , Spain",40.85286,-3.48484,"calle Bravo Murillo, 165, Bellas Vistas, Madrid , Spain","Calle Bravo Murillo, Patones, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/29332268/,330000,70,,2,"Cuzco-Castillejos, Madrid",1,Tetuan,Piso ," calle Sor Ángela de la Cruz, 26, Cuzco-Castillejos, Madrid , Spain",40.46238,-3.70134,"calle Sor Ángela de la Cruz, 26, Cuzco-Castillejos, Madrid , Spain","Calle de Sor Ángela de la Cruz 26, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87655914/,589200,149,,4,"Cuatro Caminos, Madrid",2,Tetuan,Piso ," calle Don Quijote, 1, Cuatro Caminos, Madrid , Spain",40.44694,-3.69939,"calle Don Quijote, 1, Cuatro Caminos, Madrid , Spain","Calle de Don Quijote 1, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87766640/,159000,60,,2,"Berruguete, Madrid",1,Tetuan,Piso ," calle de Isla de la Gomera, 11, Berruguete, Madrid , Spain",40.46173,-3.70724,"calle de Isla de la Gomera, 11, Berruguete, Madrid , Spain","Calle de la Isla de Gomera 11, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87595320/,320000,74,,2,"Cuzco-Castillejos, Madrid",1,Tetuan,Piso ," TERESITA GONZALEZ QUEVEDO, 11, Cuzco-Castillejos, Madrid , Spain",40.45704,-3.6971,"TERESITA GONZALEZ QUEVEDO, 11, Cuzco-Castillejos, Madrid , Spain","Calle de Teresita González Quevedo 11, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/86140815/,200000,74,,1,"Berruguete, Madrid",1,Tetuan,Piso ," PANIZO, 25, Berruguete, Madrid , Spain",40.45641,-3.70398,"PANIZO, 25, Berruguete, Madrid , Spain","Calle de Berruguete 25, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/86569094/,136000,35,,1,"Berruguete, Madrid",1,Tetuan,Piso ," AMBROSIO VALLEJO, 22, Berruguete, Madrid , Spain",40.45729,-3.70812,"AMBROSIO VALLEJO, 22, Berruguete, Madrid , Spain","Calle de Ambrosio Vallejo 22, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/83484352/,363000,90,,4,"Cuzco-Castillejos, Madrid",2,Tetuan,Piso ," calle Rosa de Silva, 12, Cuzco-Castillejos, Madrid , Spain",40.46296,-3.6953,"calle Rosa de Silva, 12, Cuzco-Castillejos, Madrid , Spain","Calle de Rosa de Silva 12, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87923636/,240000,80,,2,"Berruguete, Madrid",1,Tetuan,Piso ," calle Luis Misson, 11, Berruguete, Madrid , Spain",40.45984,-3.70608,"calle Luis Misson, 11, Berruguete, Madrid , Spain","Calle de Luis Missón 11, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87606815/,205000,65,,2,"Valdeacederas, Madrid",1,Tetuan,Piso ," calle del Capitán Blanco Argibay, 112, Valdeacederas, Madrid , Spain",40.46688,-3.70326,"calle del Capitán Blanco Argibay, 112, Valdeacederas, Madrid , Spain","Calle del Capitán Blanco Argibay 112, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87191833/,309000,106,329000,3,"Berruguete, Madrid",2,Tetuan,Piso ," calle Bellver, 13, Berruguete, Madrid , Spain",40.46258,-3.70498,"calle Bellver, 13, Berruguete, Madrid , Spain","Calle de Bellver 13, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/85681978/,179000,66,218000,3,"Valdeacederas, Madrid",1,Tetuan,Piso ," calle de Pinos Baja, 13, Valdeacederas, Madrid , Spain",40.4677,-3.70369,"calle de Pinos Baja, 13, Valdeacederas, Madrid , Spain","Calle de Pinos Baja 13, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/86720008/,360000,119,,1,"Cuzco-Castillejos, Madrid",1,Tetuan,Piso ," calle del General Ramírez de Madrid, 42, Cuzco-Castillejos, Madrid , Spain",40.45713,-3.69724,"calle del General Ramírez de Madrid, 42, Cuzco-Castillejos, Madrid , Spain","Calle del General Ramírez de Madrid 42, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87755276/,320000,82,,3,"Cuzco-Castillejos, Madrid",1,Tetuan,Piso ," calle del General Margallo, 26, Cuzco-Castillejos, Madrid , Spain",40.46025,-3.69478,"calle del General Margallo, 26, Cuzco-Castillejos, Madrid , Spain","Calle del General Margallo 26, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87205312/,136000,42,,2,"Bellas Vistas, Madrid",1,Tetuan,Piso ," JOAQUIN ARJONA, 27, Bellas Vistas, Madrid , Spain",40.45398,-3.70815,"JOAQUIN ARJONA, 27, Bellas Vistas, Madrid , Spain","Calle de Joaquín Arjona 27, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87399104/,1150000,245,,6,"Cuatro Caminos, Madrid",3,Tetuan,Piso ," calle de Orense, 10, Cuatro Caminos, Madrid , Spain",40.13506,-3.33569,"calle de Orense, 10, Cuatro Caminos, Madrid , Spain","Calle de Cuatro Caminos 10, Belmonte de Tajo, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/85824839/,820000,222,,5,"Cuatro Caminos, Madrid",3,Tetuan,Piso ," calle de la Basílica, 20, Cuatro Caminos, Madrid , Spain",40.44993,-3.69773,"calle de la Basílica, 20, Cuatro Caminos, Madrid , Spain","Calle de la Basílica 20, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87323773/,228500,46,,2,"Bellas Vistas, Madrid",1,Tetuan,Piso ," calle de Castilla, 15, Bellas Vistas, Madrid , Spain",40.45294,-3.70516,"calle de Castilla, 15, Bellas Vistas, Madrid , Spain","Calle de Castilla 15, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87323767/,185000,42,,1,"Bellas Vistas, Madrid",1,Tetuan,Piso ," calle Juan de la Encina, 15, Bellas Vistas, Madrid , Spain",40.43425,-3.36344,"calle Juan de la Encina, 15, Bellas Vistas, Madrid , Spain","Calle Juan de la Encina, Villalbilla, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87023755/,299000,107,,3,"Bellas Vistas, Madrid",1,Tetuan,Piso ," calle de San Raimundo, 17, Bellas Vistas, Madrid , Spain",40.45178,-3.70478,"calle de San Raimundo, 17, Bellas Vistas, Madrid , Spain","Calle de San Raimundo 17, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87722460/,589200,149,,4,"Cuatro Caminos, Madrid",2,Tetuan,Piso ," calle Don Quijote, 1, Cuatro Caminos, Madrid , Spain",40.44694,-3.69939,"calle Don Quijote, 1, Cuatro Caminos, Madrid , Spain","Calle de Don Quijote 1, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87786004/,395000,92,,2,"Cuatro Caminos, Madrid",1,Tetuan,Piso ," calle de Raimundo Fernández Villaverde, 29, Cuatro Caminos, Madrid , Spain",40.44675,-3.70374,"calle de Raimundo Fernández Villaverde, 29, Cuatro Caminos, Madrid , Spain","Calle Raimundo Fernández Villaverde & Glorieta de Cuatro Caminos, Madrid, Comunidad de Madrid, ES",intersection,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87323673/,180000,42,,1,"Bellas Vistas, Madrid",1,Tetuan,Piso ," calle Juan de la Encina, 15, Bellas Vistas, Madrid , Spain",40.43425,-3.36344,"calle Juan de la Encina, 15, Bellas Vistas, Madrid , Spain","Calle Juan de la Encina, Villalbilla, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87818473/,353900,88,,2,"Bellas Vistas, Madrid",2,Tetuan,Piso ," Wad Ras, 10, Bellas Vistas, Madrid , Spain",40.45538,-3.70735,"Wad Ras, 10, Bellas Vistas, Madrid , Spain","Calle de Wad-Ras 10, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/85741533/,320000,96,,3,"Valdeacederas, Madrid",2,Tetuan,Piso ," calle del Cactus, 26, Valdeacederas, Madrid , Spain",40.35791,-3.54998,"calle del Cactus, 26, Valdeacederas, Madrid , Spain","Calle del Cactus, Rivas-Vaciamadrid, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87878736/,1250000,224,,5,"Cuatro Caminos, Madrid",3,Tetuan,Piso ," calle de San Germán, 11, Cuatro Caminos, Madrid , Spain",40.4561,-3.69404,"calle de San Germán, 11, Cuatro Caminos, Madrid , Spain","Calle de San Germán 11, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/86861537/,238000,65,,2,"Valdeacederas, Madrid",1,Tetuan,Piso ," calle Bardala, 18, Valdeacederas, Madrid , Spain",40.46654,-3.69934,"calle Bardala, 18, Valdeacederas, Madrid , Spain","Calle de Bardala 18, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/88007162/,240000,72,,2,"Berruguete, Madrid",2,Tetuan,Ático ," calle Nenúfar, 32, Berruguete, Madrid , Spain",40.3582,-3.54982,"calle Nenúfar, 32, Berruguete, Madrid , Spain","Calle Nenúfar, Rivas-Vaciamadrid, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/88002975/,199000,33,,2,"Cuatro Caminos, Madrid",1,Tetuan,Piso ," calle de los Artistas, 27, Cuatro Caminos, Madrid , Spain",40.44713,-3.7037,"calle de los Artistas, 27, Cuatro Caminos, Madrid , Spain","Calle de los Artistas & Glorieta de Cuatro Caminos, Madrid, Comunidad de Madrid, ES",intersection,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87991415/,395000,130,,2,"Valdeacederas, Madrid",2,Tetuan,Piso ," calle de Gonzalo Sandino, 28039, Valdeacederas, Madrid , Spain",40.46278,-3.6999,"calle de Gonzalo Sandino, 28039, Valdeacederas, Madrid , Spain","Calle de Gonzalo Sandino, Madrid, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/88006742/,445000,77,,2,"Cuzco-Castillejos, Madrid",2,Tetuan,Piso ," calle Rosario Pino, 18, Cuzco-Castillejos, Madrid , Spain",40.46236,-3.69343,"calle Rosario Pino, 18, Cuzco-Castillejos, Madrid , Spain","Calle de Rosario Pino 18, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/88006582/,315000,40,,1,"Cuzco-Castillejos, Madrid",1,Tetuan,Piso ," calle de Rosario Pino, 18, Cuzco-Castillejos, Madrid , Spain",40.46236,-3.69343,"calle de Rosario Pino, 18, Cuzco-Castillejos, Madrid , Spain","Calle de Rosario Pino 18, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/88005541/,415000,101,,3,"Cuzco-Castillejos, Madrid",2,Tetuan,Piso ," calle Francisco Medrano, 2, Cuzco-Castillejos, Madrid , Spain",40.45884,-3.69965,"calle Francisco Medrano, 2, Cuzco-Castillejos, Madrid , Spain","Calle de Francisco Medrano 2, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/88002642/,360000,86,,3,"Cuzco-Castillejos, Madrid",1,Tetuan,Piso ," calle del General Margallo, 26, Cuzco-Castillejos, Madrid , Spain",40.46025,-3.69478,"calle del General Margallo, 26, Cuzco-Castillejos, Madrid , Spain","Calle del General Margallo 26, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87961740/,365000,105,,3,"Bellas Vistas, Madrid",1,Tetuan,Piso ," avenida de la Reina Victoria, 18, Bellas Vistas, Madrid , Spain",40.63712,-4.01918,"avenida de la Reina Victoria, 18, Bellas Vistas, Madrid , Spain","Avenida de la Reina Victoria, Collado Villalba, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87831560/,265000,54,,2,"Cuatro Caminos, Madrid",1,Tetuan,Piso ," calle de la Infanta Mercedes, 20, Cuatro Caminos, Madrid , Spain",40.53201,-4.09347,"calle de la Infanta Mercedes, 20, Cuatro Caminos, Madrid , Spain","Calle de la Infanta Mercedes, Valdemorillo, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/86526997/,265000,54,,2,"Cuatro Caminos, Madrid",1,Tetuan,Piso ," calle de la Infanta Mercedes, 20, Cuatro Caminos, Madrid , Spain",40.53201,-4.09347,"calle de la Infanta Mercedes, 20, Cuatro Caminos, Madrid , Spain","Calle de la Infanta Mercedes, Valdemorillo, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/85545754/,1180000,340,,6,"Cuzco-Castillejos, Madrid",3,Tetuan,Piso ," paseo de la Castellana, 127, Cuzco-Castillejos, Madrid , Spain",40.4581,-3.69144,"paseo de la Castellana, 127, Cuzco-Castillejos, Madrid , Spain","Paseo de la Castellana 127, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/85878890/,139900,52,145000,2,"Bellas Vistas, Madrid",1,Tetuan,Piso ," calle Castilla, 13, Bellas Vistas, Madrid , Spain",40.70206,-4.0723,"calle Castilla, 13, Bellas Vistas, Madrid , Spain","Calle de las Bellas Vistas 13, los Molinos, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/86958628/,349000,45,376862,1,"Cuatro Caminos, Madrid",1,Tetuan,Piso ," calle de Orense, 26, Cuatro Caminos, Madrid , Spain",40.56157,-3.62566,"calle de Orense, 26, Cuatro Caminos, Madrid , Spain","Avenida de Orense 26, San Sebastián de los Reyes, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87593124/,119000,27,,1,"Cuatro Caminos, Madrid",1,Tetuan,Piso ," calle de los Artistas, 23, Cuatro Caminos, Madrid , Spain",40.44713,-3.7037,"calle de los Artistas, 23, Cuatro Caminos, Madrid , Spain","Calle de los Artistas & Glorieta de Cuatro Caminos, Madrid, Comunidad de Madrid, ES",intersection,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87565027/,230000,74,240000,2,"Berruguete, Madrid",1,Tetuan,Piso ," calle Luis Misson, 11, Berruguete, Madrid , Spain",40.45984,-3.70608,"calle Luis Misson, 11, Berruguete, Madrid , Spain","Calle de Luis Missón 11, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87998241/,162000,47,,2,"Berruguete, Madrid",1,Tetuan,Piso ," Lope de Haro, 28, Berruguete, Madrid , Spain",40.45679,-3.70406,"Lope de Haro, 28, Berruguete, Madrid , Spain","Calle de Berruguete & Calle de Lope de Haro, Madrid, Comunidad de Madrid, ES",intersection,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87464249/,445000,132,480000,4,"Cuatro Caminos, Madrid",2,Tetuan,Piso ," calle de Teruel, 10, Cuatro Caminos, Madrid , Spain",40.13506,-3.33569,"calle de Teruel, 10, Cuatro Caminos, Madrid , Spain","Calle de Cuatro Caminos 10, Belmonte de Tajo, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/85678288/,330000,75,335000,3,"Bellas Vistas, Madrid",2,Tetuan,Piso ," calle Francos Rodriguez, 19, Bellas Vistas, Madrid , Spain",40.45679,-3.70869,"calle Francos Rodriguez, 19, Bellas Vistas, Madrid , Spain","Calle de Francos Rodríguez & Pasaje de las Bellas Vistas, Madrid, Comunidad de Madrid, ES",intersection,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87953847/,589200,149,,4,"Cuatro Caminos, Madrid",2,Tetuan,Piso ," calle Don Quijote, 1, Cuatro Caminos, Madrid , Spain",40.44694,-3.69939,"calle Don Quijote, 1, Cuatro Caminos, Madrid , Spain","Calle de Don Quijote 1, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87869876/,239000,74,244900,3,"Bellas Vistas, Madrid",1,Tetuan,Piso ," calle de Santa Juliana, 16, Bellas Vistas, Madrid , Spain",40.4525,-3.70466,"calle de Santa Juliana, 16, Bellas Vistas, Madrid , Spain","Calle de Santa Juliana 16, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/85190495/,550000,162,,4,"Ventilla-Almenara, Madrid",3,Tetuan,Piso ," calle Cuatro Amigos, Madrid, 1, Ventilla-Almenara, Madrid , Spain",40.46602,-3.69149,"calle Cuatro Amigos, Madrid, 1, Ventilla-Almenara, Madrid , Spain","Calle de Cuatro Amigos 1, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87711317/,279000,82,,1,"Berruguete, Madrid",2,Tetuan,Ático ," calle Nogal, 14, Berruguete, Madrid , Spain",40.46202,-3.70311,"calle Nogal, 14, Berruguete, Madrid , Spain","Calle del Nogal 14, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87065554/,379000,100,,3,"Bellas Vistas, Madrid",2,Tetuan,Piso ," avenida del Doctor Federico Rubio y Galí, 22, Bellas Vistas, Madrid , Spain",40.45022,-3.70929,"avenida del Doctor Federico Rubio y Galí, 22, Bellas Vistas, Madrid , Spain","Avenida del Doctor Federico Rubio y Galí 22, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87327064/,920000,226,,3,"Cuzco-Castillejos, Madrid",3,Tetuan,Piso ," paseo de la Castellana, 125, Cuzco-Castillejos, Madrid , Spain",40.45831,-3.69068,"paseo de la Castellana, 125, Cuzco-Castillejos, Madrid , Spain","Paseo de la Castellana 125, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87179853/,277500,71,,3,"Bellas Vistas, Madrid",1,Tetuan,Piso ," calle San Valeriano, 14, Bellas Vistas, Madrid , Spain",40.45104,-3.70822,"calle San Valeriano, 14, Bellas Vistas, Madrid , Spain","Calle de San Valeriano 14, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/86800624/,209000,46,,1,"Valdeacederas, Madrid",1,Tetuan,Piso ," calle Moquetas, 12, Valdeacederas, Madrid , Spain",40.46646,-3.7004,"calle Moquetas, 12, Valdeacederas, Madrid , Spain","Calle de Moquetas 12, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/85897627/,320000,71,,3,"Bellas Vistas, Madrid",1,Tetuan,Piso ," calle Tenerife, 11, Bellas Vistas, Madrid , Spain",40.45603,-3.70828,"calle Tenerife, 11, Bellas Vistas, Madrid , Spain","Pasaje de las Bellas Vistas 11, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87758675/,295693,73,,2,,2,Tetuan,Piso ," calle de Wad-Ras, 10, Bellas Vistas, Madrid , Spain",40.45538,-3.70735,"calle de Wad-Ras, 10, Bellas Vistas, Madrid , Spain","Calle de Wad-Ras 10, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87758670/,279615,73,,2,,2,Tetuan,Piso ," calle de Wad-Ras, 10, Bellas Vistas, Madrid , Spain",40.45538,-3.70735,"calle de Wad-Ras, 10, Bellas Vistas, Madrid , Spain","Calle de Wad-Ras 10, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87758676/,356175,88,,2,,2,Tetuan,Piso ," calle de Wad-Ras, 10, Bellas Vistas, Madrid , Spain",40.45538,-3.70735,"calle de Wad-Ras, 10, Bellas Vistas, Madrid , Spain","Calle de Wad-Ras 10, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87758671/,353900,88,,2,,2,Tetuan,Piso ," calle de Wad-Ras, 10, Bellas Vistas, Madrid , Spain",40.45538,-3.70735,"calle de Wad-Ras, 10, Bellas Vistas, Madrid , Spain","Calle de Wad-Ras 10, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87758672/,440300,90,,2,,2,Tetuan,Ático ," calle de Wad-Ras, 10, Bellas Vistas, Madrid , Spain",40.45538,-3.70735,"calle de Wad-Ras, 10, Bellas Vistas, Madrid , Spain","Calle de Wad-Ras 10, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87758634/,340697,88,,2,,2,Tetuan,Piso ," calle de Wad-Ras, 10, Bellas Vistas, Madrid , Spain",40.45538,-3.70735,"calle de Wad-Ras, 10, Bellas Vistas, Madrid , Spain","Calle de Wad-Ras 10, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87758591/,304869,236,,1,"Bellas Vistas, Madrid",1,Tetuan,Piso ," calle de Wad-Ras, 10, Bellas Vistas, Madrid , Spain",40.45538,-3.70735,"calle de Wad-Ras, 10, Bellas Vistas, Madrid , Spain","Calle de Wad-Ras 10, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87150206/,220000,243,230000,4,"Cuatro Caminos, Madrid",1,Tetuan,Piso ," travesía Infanta Mercedes, 2, Cuatro Caminos, Madrid , Spain",40.45519,-3.69824,"travesía Infanta Mercedes, 2, Cuatro Caminos, Madrid , Spain","Travesía de la Infanta Mercedes 2, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/84959755/,1100000,225,,5,"Cuatro Caminos, Madrid",3,Tetuan,Piso ," paseo de la Castellana, Madrid, 103, Cuatro Caminos, Madrid , Spain",40.45406,-3.69106,"paseo de la Castellana, Madrid, 103, Cuatro Caminos, Madrid , Spain","Paseo de la Castellana 103, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87674880/,148000,696,155000,2,"Berruguete, Madrid",1,Tetuan,Piso ," calle berruguete, 32, Berruguete, Madrid , Spain",40.45738,-3.70424,"calle berruguete, 32, Berruguete, Madrid , Spain","Calle de Berruguete 32, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87886443/,180000,243,,1,"Bellas Vistas, Madrid",1,Tetuan,Piso ," calle Beire, 1, Bellas Vistas, Madrid , Spain",40.35639,-3.81905,"calle Beire, 1, Bellas Vistas, Madrid , Spain","Avenida Bellas Vistas 1, Alcorcón, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/85736739/,510000,696,,3,"Bellas Vistas, Madrid",2,Tetuan,Piso ," calle almansa, 21, 25, Bellas Vistas, Madrid , Spain",40.67722,-3.96844,"calle almansa, 21, 25, Bellas Vistas, Madrid , Spain","Calle de las Bellas Vistas 25, Moralzarzal, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/85735341/,241000,65,,1,"Bellas Vistas, Madrid",1,Tetuan,Piso ," calle almansa, 21, 25, Bellas Vistas, Madrid , Spain",40.67722,-3.96844,"calle almansa, 21, 25, Bellas Vistas, Madrid , Spain","Calle de las Bellas Vistas 25, Moralzarzal, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/85735335/,230000,240,,1,"Bellas Vistas, Madrid",1,Tetuan,Piso ," calle almansa, 21, 25, Bellas Vistas, Madrid , Spain",40.67722,-3.96844,"calle almansa, 21, 25, Bellas Vistas, Madrid , Spain","Calle de las Bellas Vistas 25, Moralzarzal, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87955662/,210000,170,,2,"Berruguete, Madrid",1,Tetuan,Piso ," calle de Francos Rodríguez, 26, Berruguete, Madrid , Spain",40.45594,-3.70432,"calle de Francos Rodríguez, 26, Berruguete, Madrid , Spain","Calle de Francos Rodríguez 26, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87629497/,185000,137,199000,2,"Cuatro Caminos, Madrid",1,Tetuan,Piso ," calle de Bravo Murillo, 104, Cuatro Caminos, Madrid , Spain",40.44726,-3.70392,"calle de Bravo Murillo, 104, Cuatro Caminos, Madrid , Spain","Calle de Bravo Murillo & Glorieta de Cuatro Caminos, Madrid, Comunidad de Madrid, ES",intersection,100,12,2,234,10,50,960423
